id,y
588.0,74.25536
589.0,62.11393
590.0,67.04448
591.0,66.150894
592.0,59.928623
593.0,74.16864
594.0,71.09166
595.0,81.62628
596.0,78.293884
597.0,80.23525
598.0,58.701214
599.0,58.847816
600.0,71.72055
601.0,65.98902
602.0,57.15929
603.0,78.085884
604.0,62.524704
605.0,69.03895
606.0,60.346737
607.0,71.12168
608.0,67.11938
609.0,75.773834
610.0,73.588455
611.0,61.03177
612.0,81.08409
613.0,54.05865
614.0,67.01061
615.0,73.93826
616.0,77.60368
617.0,58.90137
618.0,68.010414
619.0,80.08451
620.0,80.33241
621.0,83.09366
622.0,64.092766
623.0,68.06863
624.0,78.655174
625.0,70.70384
626.0,73.98911
627.0,86.162125
628.0,60.99431
629.0,58.05654
630.0,81.86144
631.0,72.04671
632.0,76.96064
633.0,58.24355
634.0,61.131786
635.0,74.713295
636.0,66.94605
637.0,82.10656
638.0,81.228004
639.0,66.74988
640.0,63.498455
641.0,79.56329
642.0,80.20507
643.0,71.575066
644.0,73.90549
645.0,64.064186
646.0,68.89932
647.0,66.863235
648.0,66.54501
649.0,70.54968
650.0,72.68427
651.0,71.941765
652.0,65.35232
653.0,70.635506
654.0,74.72077
655.0,63.027863
656.0,73.40006
657.0,60.557926
658.0,61.33255
659.0,64.016846
660.0,71.317505
661.0,61.491924
662.0,70.24759
663.0,71.71912
664.0,71.509964
665.0,58.169632
666.0,64.36565
667.0,78.9832
668.0,60.24688
669.0,70.41589
670.0,73.3985
671.0,76.22153
672.0,62.26551
673.0,56.91385
674.0,65.7032
675.0,67.65609
676.0,73.31729
677.0,66.47413
678.0,70.947014
679.0,84.941246
680.0,72.62811
681.0,74.79589
682.0,72.196556
683.0,70.87664
684.0,73.43555
685.0,63.788498
686.0,74.78407
687.0,68.674805
688.0,71.11258
689.0,64.11156
690.0,80.71849
691.0,68.37027
692.0,65.67937
693.0,77.85549
694.0,59.001186
695.0,67.897766
696.0,78.34481
697.0,66.22615
698.0,71.58709
699.0,68.63475
700.0,58.848656
701.0,77.2452
702.0,66.66048
703.0,61.963696
704.0,78.12199
705.0,62.379875
706.0,72.92864
707.0,67.889755
708.0,69.66371
709.0,81.220116
710.0,73.1054
711.0,79.181404
712.0,69.09675
713.0,61.895546
714.0,80.80734
715.0,79.77654
716.0,69.89976
717.0,73.938934
718.0,68.70738
719.0,67.067665
720.0,66.06751
721.0,72.46094
722.0,70.24689
723.0,51.11779
724.0,59.99182
725.0,67.539154
726.0,70.41288
727.0,65.06802
728.0,78.80446
729.0,70.7845
730.0,59.118107
731.0,78.91226
732.0,75.791664
733.0,82.247345
734.0,61.928524
735.0,64.72847
736.0,75.09227
737.0,62.836258
738.0,67.271416
739.0,64.22377
740.0,77.45604
741.0,72.600334
742.0,67.29615
743.0,76.40541
744.0,69.94222
745.0,74.543076
746.0,69.01204
747.0,78.842834
748.0,62.09582
749.0,71.53184
750.0,65.01896
751.0,53.188652
752.0,65.84786
753.0,61.836643
754.0,70.48072
755.0,59.478374
756.0,60.25932
757.0,69.43368
758.0,64.47891
759.0,71.17249
760.0,71.03691
761.0,58.3397
762.0,75.46898
763.0,65.92966
764.0,76.260864
765.0,71.358925
766.0,67.43975
767.0,68.91587
768.0,55.941376
769.0,73.097046
770.0,79.11517
771.0,66.94472
772.0,72.08324
773.0,75.35496
774.0,70.8233
775.0,65.78415
